id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
21637569,Australia,NSW,TWEED SHIRE COUNCIL,House,59.39,$619.00 ,Entire home/apt,2.5,3,4
23134954,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.82,$600.00 ,Entire home/apt,2,2,5
9064604,Australia,NSW,TWEED SHIRE COUNCIL,House,60.66,$600.00 ,Entire home/apt,2,3,2
8179477,Australia,NSW,TWEED SHIRE COUNCIL,House,54.73,$579.00 ,Private room,1,1,1
27989174,Australia,,TWEED SHIRE COUNCIL,House,60.98,$525.00 ,Entire home/apt,2,3,4
22732246,Australia,NSW,TWEED SHIRE COUNCIL,House,49.03,$404.00 ,Entire home/apt,1,3,3
21895095,Australia,,TWEED SHIRE COUNCIL,Apartment,44.81,$370.00 ,Entire home/apt,2,3,4
22209134,Australia,NSW,TWEED SHIRE COUNCIL,House,53.23,$448.00 ,Entire home/apt,1,3,3
24737663,Australia,,TWEED SHIRE COUNCIL,Apartment,56.08,$585.00 ,Entire home/apt,3,3,4
21895696,Australia,,TWEED SHIRE COUNCIL,Apartment,57.03,$460.00 ,Entire home/apt,2,4,5
3535210,Australia,New South Wales,TWEED SHIRE COUNCIL,House,57.34,"$1,100.00 ",Entire home/apt,3,5,9
29438453,Australia,NSW,TWEED SHIRE COUNCIL,House,56.07,"$1,200.00 ",Entire home/apt,3,4,4
29237453,Australia,NSW,TWEED SHIRE COUNCIL,House,47.82,$390.00 ,Entire home/apt,1,2,2
11625769,Australia,NSW,TWEED SHIRE COUNCIL,House,62.92,$639.00 ,Entire home/apt,1,2,2
24736566,Australia,,TWEED SHIRE COUNCIL,Apartment,54.99,$440.00 ,Entire home/apt,2,2,3
31600277,Australia,NSW,TWEED SHIRE COUNCIL,House,56.29,$640.00 ,Entire home/apt,1,2,4
34256784,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,61.39,$521.00 ,Entire home/apt,2,2,2
27634567,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,61.85,$645.00 ,Entire home/apt,1,1,2
29668202,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,63.04,$600.00 ,Entire home/apt,2,3,4
21154901,Australia,NSW,TWEED SHIRE COUNCIL,House,60.07,$600.00 ,Entire home/apt,2,4,5
21947862,Australia,NSW,TWEED SHIRE COUNCIL,House,62.06,$510.00 ,Entire home/apt,1,3,3
24736715,Australia,,TWEED SHIRE COUNCIL,Apartment,55.28,$446.00 ,Entire home/apt,3,3,4
21896696,Australia,,TWEED SHIRE COUNCIL,Apartment,55.28,$405.00 ,Entire home/apt,2,3,4
19212981,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,55.33,$511.00 ,Entire home/apt,2,2,3
21769429,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,62.68,$608.00 ,Entire home/apt,1,2,2
23685982,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,57.38,$663.00 ,Entire home/apt,1,3,3
27533966,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,56.03,$400.00 ,Entire home/apt,2,2,3
18689870,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,63.68,$550.00 ,Entire home/apt,1,1,1
8635245,Australia,NSW,TWEED SHIRE COUNCIL,House,60.91,"$1,099.00 ",Entire home/apt,2.5,4,5
111036,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,51.37,$420.00 ,Entire home/apt,1,1,1
23380977,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,60.35,$571.00 ,Entire home/apt,1,2,2
23170116,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,59.27,$574.00 ,Entire home/apt,1,2,2
24736316,Australia,,TWEED SHIRE COUNCIL,Apartment,48.81,$433.00 ,Entire home/apt,2,3,4
20126462,Australia,Qld,TWEED SHIRE COUNCIL,House,54.09,$480.00 ,Entire home/apt,2.5,3,3
30574736,Australia,NSW,TWEED SHIRE COUNCIL,House,58.05,$495.00 ,Entire home/apt,2,4,6
21926295,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,52.02,$470.00 ,Entire home/apt,2,3,3
19669666,Australia,NSW,TWEED SHIRE COUNCIL,Loft,54.26,$436.00 ,Entire home/apt,1,1,1
30288318,Australia,,TWEED SHIRE COUNCIL,Apartment,54.30,$426.00 ,Entire home/apt,2,3,4
15908547,Australia,NSW,TWEED SHIRE COUNCIL,House,56.61,"$1,000.00 ",Entire home/apt,2.5,4,5
24736562,Australia,,TWEED SHIRE COUNCIL,House,50.35,$498.00 ,Entire home/apt,2,4,5
24736167,Australia,,TWEED SHIRE COUNCIL,House,56.07,$410.00 ,Entire home/apt,2,3,5
15556754,Australia,NSW,TWEED SHIRE COUNCIL,House,61.73,$699.00 ,Entire home/apt,1,4,5
22988631,Australia,NSW,TWEED SHIRE COUNCIL,House,64.46,"$1,099.00 ",Entire home/apt,3,3,7
10548908,Australia,NSW,TWEED SHIRE COUNCIL,House,55.03,$551.00 ,Entire home/apt,2.5,4,4
23685978,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,59.87,$638.00 ,Entire home/apt,1,1,1
24737588,Australia,,TWEED SHIRE COUNCIL,House,50.93,$433.00 ,Entire home/apt,2,3,4
19489708,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,51.09,$404.00 ,Entire home/apt,1,1,1
32992628,Australia,NSW,TWEED SHIRE COUNCIL,House,50.99,$446.00 ,Entire home/apt,3.5,6,7
32338440,Australia,,TWEED SHIRE COUNCIL,Apartment,56.37,$397.00 ,Entire home/apt,1,2,2
17667959,Australia,NSW,TWEED SHIRE COUNCIL,House,58.87,$622.00 ,Entire home/apt,2.5,3,4
24610390,Australia,,TWEED SHIRE COUNCIL,House,58.97,$721.00 ,Entire home/apt,3,4,5
31602664,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,60.66,$600.00 ,Entire home/apt,2.5,3,4
24736175,Australia,,TWEED SHIRE COUNCIL,House,51.98,$512.00 ,Entire home/apt,1,4,4
21516616,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,55.34,$625.00 ,Entire home/apt,1,2,2
27785199,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,50.94,$499.00 ,Entire home/apt,1,2,3
15905765,Australia,NSW,TWEED SHIRE COUNCIL,House,56.58,$500.00 ,Entire home/apt,2,4,5
22295378,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,46.77,$400.00 ,Entire home/apt,2,2,3
23380995,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,61.95,$584.00 ,Entire home/apt,1,2,2
23381013,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,58.49,$631.00 ,Entire home/apt,2,2,2
9371921,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,57.93,$660.00 ,Entire home/apt,1,2,2
16467844,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.33,$751.00 ,Entire home/apt,2,3,4
32923887,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,55.65,$491.00 ,Entire home/apt,2,2,3
9053127,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,56.85,$480.00 ,Entire home/apt,1,1,2
24736986,Australia,,TWEED SHIRE COUNCIL,Apartment,50.17,$396.00 ,Entire home/apt,2,2,3
21516640,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,57.00,$713.00 ,Entire home/apt,2,3,3
23380764,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,56.44,$621.00 ,Entire home/apt,2,2,2
18126264,Australia,NSW,TWEED SHIRE COUNCIL,House,61.11,$559.00 ,Entire home/apt,2.5,4,5
27514454,Australia,NSW,TWEED SHIRE COUNCIL,House,67.50,$679.00 ,Entire home/apt,2,3,3
7403945,Australia,NSW,TWEED SHIRE COUNCIL,House,63.92,$720.00 ,Entire home/apt,2,3,3
2730800,Australia,NSW,TWEED SHIRE COUNCIL,House,54.48,$400.00 ,Entire home/apt,4,3,8
31961788,Australia,NSW,TWEED SHIRE COUNCIL,House,61.58,$499.00 ,Entire home/apt,2,3,5
24433080,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,63.54,$814.00 ,Entire home/apt,2,3,3
21516641,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,59.79,$824.00 ,Entire home/apt,2,3,3
29906340,Australia,,TWEED SHIRE COUNCIL,House,47.34,$412.00 ,Entire home/apt,2,3,4
32921598,Australia,,TWEED SHIRE COUNCIL,House,50.85,$443.00 ,Entire home/apt,2,3,4
10439221,Australia,NSW,TWEED SHIRE COUNCIL,House,59.27,$745.00 ,Entire home/apt,1.5,2,4
21521209,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,56.84,$445.00 ,Entire home/apt,2,3,4
27373276,Australia,,TWEED SHIRE COUNCIL,House,59.29,$667.00 ,Entire home/apt,3,4,5
27969182,Australia,NSW,TWEED SHIRE COUNCIL,House,54.45,$639.00 ,Entire home/apt,2.5,4,5
22332991,Australia,NSW,TWEED SHIRE COUNCIL,House,55.35,$426.00 ,Entire home/apt,2,3,4
573860,Australia,NSW,TWEED SHIRE COUNCIL,House,49.02,$426.00 ,Entire home/apt,1,1,1
24736535,Australia,,TWEED SHIRE COUNCIL,House,61.89,$709.00 ,Entire home/apt,3,5,6
24453196,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,60.37,$524.00 ,Entire home/apt,1,2,2
30348065,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,59.48,$767.00 ,Entire home/apt,2,2,2
23398735,Australia,NSW,TWEED SHIRE COUNCIL,House,65.75,$920.00 ,Entire home/apt,2,3,4
336521,Australia,NSW,TWEED SHIRE COUNCIL,House,58.82,$645.00 ,Private room,1,1,1
23380999,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.30,$646.00 ,Entire home/apt,2,2,2
13471356,Australia,NSW,TWEED SHIRE COUNCIL,House,57.07,$560.00 ,Entire home/apt,1.5,3,4
13479442,Australia,NSW,TWEED SHIRE COUNCIL,House,64.98,$649.00 ,Entire home/apt,2.5,4,4
12116416,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,56.55,$450.00 ,Entire home/apt,2,2,3
30348069,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.56,$721.00 ,Entire home/apt,2,2,2
16875196,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,62.79,$790.00 ,Entire home/apt,1,2,3
15662281,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,59.92,$475.00 ,Entire home/apt,2,2,4
22425245,Australia,NSW,TWEED SHIRE COUNCIL,House,69.13,$800.00 ,Entire home/apt,3,6,10
11972726,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,68.50,$800.00 ,Entire home/apt,2,3,6
24737006,Australia,,TWEED SHIRE COUNCIL,House,57.24,$422.00 ,Entire home/apt,2,2,3
25951626,Australia,,TWEED SHIRE COUNCIL,Apartment,48.32,$422.00 ,Entire home/apt,2,2,4
33723428,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,58.95,$503.00 ,Entire home/apt,1,1,2
30093228,Australia,NSW,TWEED SHIRE COUNCIL,House,55.51,"$1,080.00 ",Private room,1,2,2
29826111,Australia,NSW,TWEED SHIRE COUNCIL,House,60.75,"$1,154.00 ",Entire home/apt,3,4,7
24737611,Australia,,TWEED SHIRE COUNCIL,House,56.75,$534.00 ,Entire home/apt,2,4,5
4987897,Australia,NSW,TWEED SHIRE COUNCIL,House,55.61,$666.00 ,Entire home/apt,1,1,2
24736371,Australia,,TWEED SHIRE COUNCIL,Apartment,55.87,$416.00 ,Entire home/apt,2,2,3
32942129,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,51.91,$495.00 ,Entire home/apt,2,3,4
4568416,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,54.62,$620.00 ,Entire home/apt,1,0,1
20558912,Australia,NSW,TWEED SHIRE COUNCIL,House,67.03,$770.00 ,Entire home/apt,4,4,4
21516614,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,57.63,$646.00 ,Entire home/apt,2,2,2
22707921,Australia,NSW,TWEED SHIRE COUNCIL,House,54.82,$528.00 ,Entire home/apt,1.5,3,6
24737583,Australia,,TWEED SHIRE COUNCIL,House,61.42,$969.00 ,Entire home/apt,3,5,8
29448094,Australia,NSW,TWEED SHIRE COUNCIL,House,59.58,$720.00 ,Entire home/apt,2,2,3
804330,Australia,NSW,TWEED SHIRE COUNCIL,House,58.85,"$1,200.00 ",Entire home/apt,2.5,4,7
12740780,Australia,NSW,TWEED SHIRE COUNCIL,House,60.60,"$1,198.00 ",Entire home/apt,2,4,4
16315110,Australia,NSW,TWEED SHIRE COUNCIL,House,61.60,$885.00 ,Entire home/apt,2,4,6
24758744,Australia,NSW,TWEED SHIRE COUNCIL,House,60.30,"$1,000.00 ",Entire home/apt,2,5,8
10124990,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,51.59,$534.00 ,Entire home/apt,1,0,1
21516608,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,57.91,$608.00 ,Entire home/apt,2,2,2
10365975,Australia,NSW,TWEED SHIRE COUNCIL,House,50.78,$480.00 ,Entire home/apt,2,5,12
24736563,Australia,,TWEED SHIRE COUNCIL,Apartment,59.70,$552.00 ,Entire home/apt,2,2,3
30348064,Australia,NSW,TWEED SHIRE COUNCIL,House,54.35,"$1,053.00 ",Entire home/apt,3,3,3
8941280,Australia,New South Wales,TWEED SHIRE COUNCIL,House,58.04,$700.00 ,Entire home/apt,2,3,3
25065429,Australia,NSW,TWEED SHIRE COUNCIL,House,61.82,$750.00 ,Entire home/apt,2.5,4,6
15690671,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,58.07,"$1,250.00 ",Entire home/apt,2,3,4
24736709,Australia,,TWEED SHIRE COUNCIL,Apartment,49.79,$483.00 ,Entire home/apt,2,4,5
30213193,Australia,NSW,TWEED SHIRE COUNCIL,House,62.34,"$1,091.00 ",Private room,1,2,2
21882497,Australia,NSW,TWEED SHIRE COUNCIL,House,58.85,$621.00 ,Entire home/apt,1,3,3
25059094,Australia,,TWEED SHIRE COUNCIL,House,61.82,$599.00 ,Entire home/apt,2,4,5
21830348,Australia,NSW,TWEED SHIRE COUNCIL,House,59.42,"$1,159.00 ",Entire home/apt,2,3,3
2834168,Australia,NSW,TWEED SHIRE COUNCIL,House,57.72,$905.00 ,Entire home/apt,2,3,3
31774124,Australia,NSW,TWEED SHIRE COUNCIL,House,60.39,$875.00 ,Entire home/apt,2.5,4,5
24736313,Australia,,TWEED SHIRE COUNCIL,Apartment,53.64,$457.00 ,Entire home/apt,2,3,4
21829675,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,61.13,$744.00 ,Entire home/apt,2,2,3
15648265,Australia,NSW,TWEED SHIRE COUNCIL,House,58.02,$745.00 ,Entire home/apt,2,3,4
16149322,Australia,NSW,TWEED SHIRE COUNCIL,House,62.36,$700.00 ,Entire home/apt,2.5,4,4
14188413,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,66.82,$750.00 ,Entire home/apt,1,2,2
11556346,Australia,New South Wales,TWEED SHIRE COUNCIL,House,61.06,"$1,146.00 ",Entire home/apt,1,2,3
14864104,Australia,Qld,TWEED SHIRE COUNCIL,Apartment,53.18,$499.00 ,Entire home/apt,1,2,3
32448213,Australia,NSW,TWEED SHIRE COUNCIL,House,56.54,$499.00 ,Entire home/apt,2.5,4,4
24737587,Australia,,TWEED SHIRE COUNCIL,House,60.55,$501.00 ,Entire home/apt,2,3,5
7368379,Australia,New South Wales,TWEED SHIRE COUNCIL,Apartment,56.50,$600.00 ,Entire home/apt,2,2,3
14057014,Australia,NSW,TWEED SHIRE COUNCIL,House,57.69,$600.00 ,Entire home/apt,1.5,3,3
23615839,Australia,NSW,TWEED SHIRE COUNCIL,House,58.88,$770.00 ,Entire home/apt,2,3,3
3149109,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,65.77,$770.00 ,Entire home/apt,1,2,4
32269866,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,66.59,$795.00 ,Entire home/apt,2.5,3,4
23965240,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,52.38,"$1,195.00 ",Entire home/apt,3,3,4
2540586,Australia,New South Wales,TWEED SHIRE COUNCIL,House,65.22,"$1,000.00 ",Entire home/apt,2,5,10
28760478,Australia,NSW,TWEED SHIRE COUNCIL,House,56.75,"$1,100.00 ",Entire home/apt,2,4,4
4911784,Australia,New South Wales,TWEED SHIRE COUNCIL,House,61.51,"$1,099.00 ",Entire home/apt,2.5,4,5
21972423,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,66.66,$950.00 ,Entire home/apt,2,3,4
3221902,Australia,New South Wales,TWEED SHIRE COUNCIL,House,67.90,$699.00 ,Entire home/apt,1,3,3
27374252,Australia,,TWEED SHIRE COUNCIL,House,53.26,$501.00 ,Entire home/apt,2,4,4
24736590,Australia,,TWEED SHIRE COUNCIL,House,60.21,$779.00 ,Entire home/apt,3,4,5
23380974,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,63.16,$604.00 ,Entire home/apt,2,2,2
34098075,Australia,NSW,TWEED SHIRE COUNCIL,House,60.82,$551.00 ,Entire home/apt,1,3,7
30347898,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,60.36,$732.00 ,Entire home/apt,2,2,2
30776167,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,56.60,$880.00 ,Entire home/apt,2,3,3
4311814,Australia,New South Wales,TWEED SHIRE COUNCIL,Guesthouse,65.84,$635.00 ,Entire home/apt,1,1,1
23380996,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,61.68,$638.00 ,Entire home/apt,1,2,2
6915462,Australia,New South Wales,TWEED SHIRE COUNCIL,House,58.64,$699.00 ,Entire home/apt,2,3,5
22166972,Australia,NSW,TWEED SHIRE COUNCIL,Guesthouse,58.83,$475.00 ,Entire home/apt,2,3,5
13361330,Australia,NSW,TWEED SHIRE COUNCIL,House,59.38,$500.00 ,Entire home/apt,2.5,4,6
29890832,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,59.38,"$1,160.00 ",Entire home/apt,1,0,1
24736369,Australia,,TWEED SHIRE COUNCIL,Apartment,57.82,$477.00 ,Entire home/apt,3,3,5
33319719,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,53.50,$599.00 ,Entire home/apt,1,0,1
32871740,Australia,,TWEED SHIRE COUNCIL,Apartment,62.47,$582.00 ,Entire home/apt,2,3,4
21449794,Australia,NSW,TWEED SHIRE COUNCIL,House,62.78,$900.00 ,Entire home/apt,2,3,6
23380768,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,54.92,$608.00 ,Entire home/apt,2,2,2
22989106,Australia,NSW,TWEED SHIRE COUNCIL,House,63.28,"$1,099.00 ",Entire home/apt,3,3,7
23170112,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,59.13,$659.00 ,Entire home/apt,2,3,3
31498355,Australia,NSW,TWEED SHIRE COUNCIL,House,58.15,$541.00 ,Entire home/apt,2,3,3
24610524,Australia,,TWEED SHIRE COUNCIL,Apartment,54.64,$557.00 ,Entire home/apt,2,3,3
21650098,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,57.47,$614.00 ,Entire home/apt,1,1,1
30742340,Australia,NSW,TWEED SHIRE COUNCIL,House,62.42,$940.00 ,Entire home/apt,2,3,4
21516587,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,62.38,$598.00 ,Entire home/apt,1,2,2
21012495,Australia,NSW,TWEED SHIRE COUNCIL,House,61.22,$620.00 ,Entire home/apt,2,4,8
34266009,Australia,NSW,TWEED SHIRE COUNCIL,House,54.12,$600.00 ,Entire home/apt,2,3,4
16425736,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,65.56,"$1,040.00 ",Entire home/apt,2,2,4
27510020,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.40,$650.00 ,Entire home/apt,2,2,2
23966215,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,59.65,$481.00 ,Entire home/apt,2,2,3
21516563,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,61.95,$584.00 ,Entire home/apt,1,1,1
26508599,Australia,NSW,TWEED SHIRE COUNCIL,House,58.29,$971.00 ,Entire home/apt,3.5,4,4
30424269,Australia,NSW,TWEED SHIRE COUNCIL,House,64.43,"$1,100.00 ",Entire home/apt,3,4,4
13348825,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.04,$899.00 ,Entire home/apt,1,1,2
24736521,Australia,,TWEED SHIRE COUNCIL,House,53.39,$554.00 ,Entire home/apt,3,4,4
21827361,Australia,NSW,TWEED SHIRE COUNCIL,House,58.46,$885.00 ,Entire home/apt,1,3,3
24736707,Australia,,TWEED SHIRE COUNCIL,House,64.14,$881.00 ,Entire home/apt,3,4,5
30476483,Australia,,TWEED SHIRE COUNCIL,House,58.55,$838.00 ,Entire home/apt,2,6,6
24736522,Australia,,TWEED SHIRE COUNCIL,House,57.29,$849.00 ,Entire home/apt,3,5,5
22110294,Australia,NSW,TWEED SHIRE COUNCIL,Camper/RV,63.60,$700.00 ,Entire home/apt,1,1,1
17079569,Australia,NSW,TWEED SHIRE COUNCIL,House,56.20,$750.00 ,Entire home/apt,2,2,3
21516570,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,64.14,$579.00 ,Entire home/apt,1,2,2
23380773,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,61.88,$582.00 ,Entire home/apt,1,1,1
30722978,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,68.95,$775.00 ,Entire home/apt,2,3,3
5172370,Australia,NSW,TWEED SHIRE COUNCIL,House,62.78,$900.00 ,Entire home/apt,3.5,4,8
23169983,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,61.56,$633.00 ,Entire home/apt,2,2,2
24063827,Australia,NSW,TWEED SHIRE COUNCIL,House,60.46,$499.00 ,Entire home/apt,2,4,5
30798277,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,61.02,"$1,075.00 ",Entire home/apt,2,2,3
29906348,Australia,,TWEED SHIRE COUNCIL,House,62.30,$738.00 ,Entire home/apt,3,4,6
24141585,Australia,NSW,TWEED SHIRE COUNCIL,House,65.68,$680.00 ,Entire home/apt,2,4,4
12435627,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,53.01,$525.00 ,Entire home/apt,1,2,3
13156485,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,59.62,$785.00 ,Entire home/apt,2,2,3
12119619,Australia,New South Wales,TWEED SHIRE COUNCIL,House,59.70,$999.00 ,Entire home/apt,2,4,4
29131833,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,57.99,$945.00 ,Entire home/apt,2,2,5
15734931,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,56.97,$618.00 ,Entire home/apt,2,2,2
27788870,Australia,,TWEED SHIRE COUNCIL,House,61.86,$673.00 ,Entire home/apt,2,3,4
32790357,Australia,,TWEED SHIRE COUNCIL,House,67.49,$933.00 ,Entire home/apt,2,4,4
21516596,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,65.06,$589.00 ,Entire home/apt,1,2,2
23380754,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,62.11,$631.00 ,Entire home/apt,2,2,2
24736527,Australia,,TWEED SHIRE COUNCIL,House,58.11,$594.00 ,Entire home/apt,2,4,5
4567029,Australia,NSW,TWEED SHIRE COUNCIL,House,66.53,"$1,025.00 ",Entire home/apt,3.5,4,6
16243216,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,56.23,"$1,050.00 ",Entire home/apt,2.5,3,5
27935752,Australia,,TWEED SHIRE COUNCIL,House,64.82,$865.00 ,Entire home/apt,2,4,5
21516583,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,67.99,$744.00 ,Entire home/apt,2,3,3
27946225,Australia,NSW,TWEED SHIRE COUNCIL,House,61.34,$534.00 ,Entire home/apt,1,2,2
17613153,Australia,New South Wales,TWEED SHIRE COUNCIL,House,55.34,$601.00 ,Entire home/apt,2,2,2
19465919,Australia,NSW,TWEED SHIRE COUNCIL,House,62.53,$550.00 ,Entire home/apt,1.5,3,6
6802081,Australia,NSW,TWEED SHIRE COUNCIL,House,54.39,"$1,120.00 ",Entire home/apt,1.5,3,4
33569230,Australia,NSW,TWEED SHIRE COUNCIL,House,59.56,$651.00 ,Entire home/apt,2,3,2
24736713,Australia,,TWEED SHIRE COUNCIL,House,56.90,$538.00 ,Entire home/apt,2,3,5
32732008,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,65.68,"$1,035.00 ",Entire home/apt,3,3,3
25031314,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.45,$571.00 ,Entire home/apt,1.5,2,3
25430955,Australia,NSW,TWEED SHIRE COUNCIL,Guest suite,66.99,$684.00 ,Entire home/apt,1,2,2
24736091,Australia,,TWEED SHIRE COUNCIL,House,56.57,$727.00 ,Entire home/apt,3,6,9
20982664,Australia,NSW,TWEED SHIRE COUNCIL,House,60.42,$951.00 ,Entire home/apt,3,4,4
31513448,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,65.42,$874.00 ,Entire home/apt,2,2,3
33886428,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.81,$739.00 ,Entire home/apt,2,3,6
3365581,Australia,NSW,TWEED SHIRE COUNCIL,House,64.20,$828.00 ,Entire home/apt,2,3,5
33434096,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,66.11,$850.00 ,Entire home/apt,3,3,3
23380968,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,61.90,$675.00 ,Entire home/apt,2,2,2
15648894,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,66.25,$755.00 ,Entire home/apt,2,2,3
31993326,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,67.44,$676.00 ,Entire home/apt,2,2,2
21769426,Australia,QLD,TWEED SHIRE COUNCIL,Apartment,63.19,$605.00 ,Entire home/apt,1,2,2
12934395,Australia,NSW,TWEED SHIRE COUNCIL,House,56.72,"$1,101.00 ",Entire home/apt,2.5,4,7
17530170,Australia,NSW,TWEED SHIRE COUNCIL,House,63.25,"$1,100.00 ",Entire home/apt,2.5,3,3
30348042,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,68.88,$767.00 ,Entire home/apt,2,2,2
23685981,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.63,$726.00 ,Entire home/apt,1,3,3
23488330,Australia,NSW,TWEED SHIRE COUNCIL,House,61.53,$899.00 ,Entire home/apt,3.5,4,4
32314027,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.10,$955.00 ,Entire home/apt,2.5,3,4
19228645,Australia,NSW,TWEED SHIRE COUNCIL,House,68.50,$800.00 ,Entire home/apt,3,4,5
29742138,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,60.66,$600.00 ,Entire home/apt,2,3,4
30347985,Australia,NSW,TWEED SHIRE COUNCIL,Apartment,64.23,$743.00 ,Entire home/apt,2,2,2
34127866,Australia,,TWEED SHIRE COUNCIL,House,59.56,$603.00 ,Entire home/apt,2,5,6
24736585,Australia,,TWEED SHIRE COUNCIL,House,62.00,$605.00 ,Entire home/apt,2,5,7
29823950,Australia,NSW,TWEED SHIRE COUNCIL,House,55.40,"$1,060.00 ",Entire home/apt,1,3,4
32964040,Australia,NSW,TWEED SHIRE COUNCIL,House,67.68,"$1,000.00 ",Entire home/apt,3,4,4
28994015,Australia,NSW,TWEED SHIRE COUNCIL,House,64.66,$900.00 ,Entire home/apt,1,2,3
24736587,Australia,,TWEED SHIRE COUNCIL,Apartment,57.91,$830.00 ,Entire home/apt,3,4,6
